Item_ID,Item_Category,Item_Price,Units_Sold,Total_Sales,Profit,Profit_Margin,Outlet_Type,Outlet_Size,Region,State,City,City_Tier,Store_Age,Customer_Age_Group,Customer_Gender,Avg_Customer_Spend,Year
BB06421,Grocery,28697,42,1205274,313371.24,26,Supermarket,Medium,North,Delhi,New Delhi,Tier 1,4,46+,Female,4285,2021
BB06422,Grocery,40215,148,5951820,1071327.6,18,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,2,18-25,Female,1597,2020
BB06423,Personal Care,21491,467,10036297,2910526.13,29,Supermarket,Medium,East,West Bengal,Kolkata,Tier 1,1,26-35,Male,6040,2020
BB06424,Clothing,12068,157,1894676,549456.04,29,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 2,4,26-35,Male,1069,2024
BB06425,Clothing,1704,493,840072,268823.04,32,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 1,3,36-45,Female,5136,2021
BB06426,Electronics,47421,162,7682202,1536440.4,20,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 2,6,26-35,Male,4386,2022
BB06427,Clothing,36485,226,8245610,2638595.2,32,Supermarket,Medium,West,Maharashtra,Pune,Tier 2,6,26-35,Male,2715,2024
BB06428,Clothing,25508,144,3673152,1175408.64,32,Supermarket,Large,South,Karnataka,Bangalore,Tier 2,9,46+,Female,2150,2022
BB06429,Personal Care,43604,322,14040488,2948502.48,21,Convenience Store,Large,South,Karnataka,Bangalore,Tier 2,6,26-35,Male,2370,2023
BB06430,Grocery,438,81,35478,6031.26,17,Convenience Store,Medium,North,Delhi,New Delhi,Tier 1,4,36-45,Female,5716,2024
BB06431,Clothing,23668,314,7431752,1189080.32,16,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 2,9,46+,Male,3201,2021
BB06432,Home & Kitchen,4820,211,1017020,294935.8,29,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 3,8,26-35,Female,6677,2020
BB06433,Electronics,17828,266,4742248,1185562.0,25,Supermarket,Small,North,Delhi,New Delhi,Tier 1,8,46+,Male,5283,2024
BB06434,Personal Care,1953,403,787059,181023.57,23,Supermarket,Small,South,Karnataka,Bangalore,Tier 1,2,18-25,Female,5216,2024
BB06435,Grocery,26472,385,10191720,2955598.8,29,Supermarket,Large,West,Maharashtra,Mumbai,Tier 2,9,26-35,Male,7533,2021
BB06436,Electronics,9062,415,3760730,902575.2,24,Convenience Store,Medium,North,Delhi,New Delhi,Tier 1,2,46+,Male,3707,2021
BB06437,Electronics,44546,102,4543692,726990.72,16,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 2,14,46+,Male,2204,2021
BB06438,Personal Care,1756,24,42144,11378.88,27,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 1,9,36-45,Male,2772,2024
BB06439,Clothing,30716,310,9521960,2190050.8,23,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 3,8,36-45,Male,4415,2024
BB06440,Grocery,18481,317,5858477,1757543.1,30,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 1,4,26-35,Female,5415,2021
BB06441,Clothing,36960,128,4730880,1608499.2,34,Supermarket,Large,South,Karnataka,Bangalore,Tier 3,6,26-35,Female,727,2020
BB06442,Personal Care,37523,118,4427714,974097.08,22,Supermarket,Medium,West,Maharashtra,Pune,Tier 3,4,36-45,Male,7987,2022
BB06443,Clothing,39903,485,19352955,6386475.15,33,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 3,8,26-35,Male,1056,2021
BB06444,Clothing,42921,414,17769294,5153095.26,29,Supermarket,Small,West,Maharashtra,Pune,Tier 3,2,36-45,Male,3733,2021
BB06445,Grocery,8583,264,2265912,385205.04,17,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 1,4,46+,Female,565,2023
BB06446,Clothing,35725,208,7430800,2154932.0,29,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 2,12,36-45,Female,7753,2022
BB06447,Home & Kitchen,38853,393,15269229,4733460.99,31,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 3,15,26-35,Female,3786,2022
BB06448,Clothing,25316,231,5847996,1403519.04,24,Supermarket,Medium,North,Uttar Pradesh,Noida,Tier 3,11,46+,Male,5429,2021
BB06449,Personal Care,32798,458,15021484,5107304.56,34,Convenience Store,Medium,North,Delhi,New Delhi,Tier 1,10,18-25,Female,5763,2021
BB06450,Home & Kitchen,16746,17,284682,96791.88,34,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,15,36-45,Male,2467,2020
BB06451,Electronics,34577,249,8609673,1808031.33,21,Supermarket,Small,North,Uttar Pradesh,Lucknow,Tier 2,12,46+,Female,7708,2024
BB06452,Home & Kitchen,18952,74,1402448,420734.4,30,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,2,36-45,Male,1979,2021
BB06453,Personal Care,34136,170,5803120,1392748.8,24,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 2,9,36-45,Female,4850,2021
BB06454,Personal Care,255,332,84660,20318.4,24,Supermarket,Medium,South,Karnataka,Bangalore,Tier 2,3,18-25,Male,6119,2021
BB06455,Electronics,8016,186,1490976,387653.76,26,Supermarket,Small,North,Uttar Pradesh,Lucknow,Tier 3,10,26-35,Female,2059,2022
BB06456,Grocery,25913,216,5597208,1847078.64,33,Supermarket,Medium,South,Karnataka,Bangalore,Tier 3,12,36-45,Female,4466,2024
BB06457,Clothing,11151,37,412587,132027.84,32,Supermarket,Small,North,Delhi,New Delhi,Tier 1,1,36-45,Female,7811,2020
BB06458,Electronics,18243,118,2152674,731909.16,34,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 1,1,26-35,Male,7817,2021
BB06459,Home & Kitchen,34693,441,15299613,2906926.47,19,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,5,46+,Male,871,2024
BB06460,Grocery,7677,402,3086154,771538.5,25,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 3,4,18-25,Female,6399,2020
BB06461,Home & Kitchen,36619,364,13329316,3998794.8,30,Convenience Store,Small,North,Uttar Pradesh,Noida,Tier 2,15,26-35,Female,5726,2022
BB06462,Home & Kitchen,18391,352,6473632,1294726.4,20,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 3,1,18-25,Male,5227,2021
BB06463,Clothing,37924,14,530936,127424.64,24,Supermarket,Small,West,Maharashtra,Pune,Tier 1,8,36-45,Female,5633,2024
BB06464,Electronics,32933,71,2338243,514413.46,22,Convenience Store,Large,West,Maharashtra,Pune,Tier 3,12,18-25,Female,838,2024
BB06465,Clothing,46839,225,10538775,3056244.75,29,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 2,8,46+,Male,614,2024
BB06466,Grocery,25750,379,9759250,2049442.5,21,Supermarket,Medium,North,Uttar Pradesh,Lucknow,Tier 2,3,36-45,Female,6114,2020
BB06467,Personal Care,236,480,113280,31718.4,28,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,14,26-35,Male,2297,2020
BB06468,Grocery,42015,264,11091960,3327588.0,30,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 1,13,36-45,Female,7982,2023
BB06469,Personal Care,17683,39,689637,110341.92,16,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 1,15,26-35,Female,5512,2020
BB06470,Home & Kitchen,24048,359,8633232,2676301.92,31,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 2,13,46+,Female,2354,2020
BB06471,Home & Kitchen,1048,231,242088,55680.24,23,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 2,9,36-45,Male,5562,2023
BB06472,Personal Care,18940,382,7235080,2459927.2,34,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 3,9,26-35,Female,4709,2024
BB06473,Home & Kitchen,34081,93,3169533,855773.91,27,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 1,5,18-25,Male,4903,2024
BB06474,Personal Care,32666,164,5357224,803583.6,15,Supermarket,Small,South,Karnataka,Bangalore,Tier 1,2,36-45,Female,4873,2023
BB06475,Clothing,25903,255,6605265,1717368.9,26,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 3,12,36-45,Male,7027,2024
BB06476,Home & Kitchen,15816,114,1803024,414695.52,23,Convenience Store,Large,North,Delhi,New Delhi,Tier 2,2,18-25,Female,6384,2024
BB06477,Electronics,31412,133,4177796,877337.16,21,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 2,10,18-25,Male,7335,2020
BB06478,Home & Kitchen,355,164,58220,9897.4,17,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 3,14,26-35,Female,6686,2021
BB06479,Grocery,21709,36,781524,226641.96,29,Supermarket,Medium,South,Karnataka,Bangalore,Tier 3,8,18-25,Male,1620,2023
BB06480,Electronics,26659,15,399885,135960.9,34,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,8,36-45,Female,7625,2022
BB06481,Personal Care,3652,103,376156,97800.56,26,Convenience Store,Large,East,West Bengal,Kolkata,Tier 3,9,46+,Male,1433,2021
BB06482,Grocery,13285,159,2112315,549201.9,26,Supermarket,Large,South,Karnataka,Bangalore,Tier 2,1,18-25,Male,5429,2024
BB06483,Grocery,1424,444,632256,126451.2,20,Supermarket,Small,North,Delhi,New Delhi,Tier 2,14,18-25,Female,7468,2022
BB06484,Electronics,26323,357,9397311,1503569.76,16,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 3,15,26-35,Male,5711,2022
BB06485,Personal Care,33839,207,7004673,2451635.55,35,Convenience Store,Small,East,West Bengal,Kolkata,Tier 2,14,36-45,Male,2100,2021
BB06486,Electronics,47467,298,14145166,3536291.5,25,Convenience Store,Small,North,Uttar Pradesh,Noida,Tier 2,9,18-25,Female,5333,2020
BB06487,Home & Kitchen,14233,467,6646811,1395830.31,21,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 3,1,26-35,Female,5183,2020
BB06488,Home & Kitchen,15914,188,2991832,897549.6,30,Supermarket,Medium,South,Karnataka,Bangalore,Tier 2,4,26-35,Male,2349,2023
BB06489,Home & Kitchen,365,114,41610,12899.1,31,Supermarket,Large,South,Karnataka,Bangalore,Tier 1,1,46+,Male,5026,2023
BB06490,Clothing,22331,6,133986,24117.48,18,Supermarket,Medium,West,Maharashtra,Mumbai,Tier 1,11,36-45,Female,5833,2022
BB06491,Home & Kitchen,1473,138,203274,58949.46,29,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,3,18-25,Male,6703,2022
BB06492,Grocery,17187,231,3970197,1230761.07,31,Supermarket,Small,West,Maharashtra,Mumbai,Tier 3,5,36-45,Female,6774,2024
BB06493,Electronics,8330,436,3631880,581100.8,16,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 3,5,46+,Female,4156,2023
BB06494,Personal Care,22760,22,500720,100144.0,20,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 3,1,26-35,Female,7192,2023
BB06495,Electronics,26749,362,9683138,2323953.12,24,Convenience Store,Small,South,Karnataka,Bangalore,Tier 2,2,18-25,Male,3163,2022
BB06496,Clothing,1028,366,376248,67724.64,18,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,1,46+,Male,7472,2024
BB06497,Clothing,6344,108,685152,123327.36,18,Supermarket,Large,South,Karnataka,Bangalore,Tier 3,4,18-25,Male,7814,2024
BB06498,Electronics,36975,113,4178175,710289.75,17,Convenience Store,Medium,North,Uttar Pradesh,Lucknow,Tier 2,1,26-35,Female,3730,2021
BB06499,Electronics,29291,28,820148,237842.92,29,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 2,9,18-25,Male,5109,2024
BB06500,Personal Care,39690,33,1309770,275051.7,21,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 3,5,26-35,Male,2006,2023
BB06501,Home & Kitchen,32652,146,4767192,1668517.2,35,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,11,18-25,Male,4377,2024
BB06502,Clothing,27088,7,189616,28442.4,15,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 2,12,36-45,Female,7432,2021
BB06503,Clothing,4057,489,1983873,476129.52,24,Convenience Store,Medium,North,Delhi,New Delhi,Tier 2,10,36-45,Female,2192,2023
BB06504,Personal Care,43620,15,654300,189747.0,29,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 2,6,26-35,Male,2078,2022
BB06505,Personal Care,29389,229,6730081,2220926.73,33,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,12,26-35,Female,5129,2020
BB06506,Grocery,28557,308,8795556,1847066.76,21,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 2,8,36-45,Male,4911,2022
BB06507,Electronics,32023,313,10023199,3006959.7,30,Supermarket,Small,West,Maharashtra,Mumbai,Tier 2,11,46+,Female,6126,2023
BB06508,Home & Kitchen,8465,207,1752255,262838.25,15,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 3,10,26-35,Male,4932,2021
BB06509,Personal Care,35848,22,788656,165617.76,21,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 2,15,36-45,Female,5158,2020
BB06510,Electronics,43971,349,15345879,4757222.49,31,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 1,6,26-35,Male,1816,2024
BB06511,Home & Kitchen,29674,443,13145582,4469497.88,34,Convenience Store,Small,South,Karnataka,Bangalore,Tier 1,4,18-25,Female,2952,2021
BB06512,Electronics,38403,438,16820514,5718974.76,34,Convenience Store,Medium,North,Uttar Pradesh,Lucknow,Tier 3,5,36-45,Female,2806,2021
BB06513,Clothing,40811,81,3305691,628081.29,19,Supermarket,Small,North,Delhi,New Delhi,Tier 3,13,26-35,Male,3081,2022
BB06514,Personal Care,45182,71,3207922,994455.82,31,Supermarket,Small,West,Maharashtra,Pune,Tier 1,9,18-25,Female,7612,2020
BB06515,Grocery,1507,449,676643,175927.18,26,Convenience Store,Medium,North,Uttar Pradesh,Noida,Tier 3,14,46+,Male,4178,2024
BB06516,Grocery,17235,284,4894740,930000.6,19,Convenience Store,Medium,West,Maharashtra,Pune,Tier 1,5,36-45,Male,5276,2024
BB06517,Clothing,35188,136,4785568,861402.24,18,Convenience Store,Small,West,Maharashtra,Pune,Tier 3,2,26-35,Female,2154,2021
BB06518,Grocery,1682,276,464232,106773.36,23,Supermarket,Large,South,Karnataka,Bangalore,Tier 2,2,36-45,Female,7528,2021
BB06519,Electronics,27379,320,8761280,1752256.0,20,Supermarket,Large,North,Uttar Pradesh,Noida,Tier 1,14,26-35,Female,1940,2023
BB06520,Clothing,28702,247,7089394,1205196.98,17,Supermarket,Small,West,Maharashtra,Pune,Tier 2,11,26-35,Female,6422,2023
BB06521,Home & Kitchen,13220,21,277620,72181.2,26,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 2,5,46+,Female,2842,2024
BB06522,Personal Care,5056,436,2204416,484971.52,22,Convenience Store,Small,West,Maharashtra,Mumbai,Tier 2,4,18-25,Male,5018,2024
BB06523,Home & Kitchen,5912,101,597112,101509.04,17,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 1,12,46+,Male,2039,2022
BB06524,Home & Kitchen,39547,215,8502605,2125651.25,25,Supermarket,Small,North,Delhi,New Delhi,Tier 1,7,18-25,Male,3314,2024
BB06525,Home & Kitchen,9585,89,853065,272980.8,32,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 3,9,26-35,Female,6509,2022
BB06526,Electronics,26242,116,3044072,487051.52,16,Convenience Store,Small,North,Delhi,New Delhi,Tier 2,2,36-45,Female,730,2024
BB06527,Personal Care,9664,441,4261824,1449020.16,34,Supermarket,Small,North,Uttar Pradesh,Noida,Tier 2,11,26-35,Male,3750,2023
BB06528,Clothing,10646,293,3119278,561470.04,18,Supermarket,Large,North,Uttar Pradesh,Lucknow,Tier 1,6,26-35,Male,1460,2024
BB06529,Clothing,27911,221,6168331,1110299.58,18,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,5,18-25,Male,7792,2024
BB06530,Personal Care,33035,239,7895365,1894887.6,24,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 3,10,36-45,Female,5528,2022
BB06531,Electronics,3410,235,801350,200337.5,25,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 1,13,46+,Male,2893,2024
BB06532,Clothing,29831,496,14796176,4142929.28,28,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 1,7,36-45,Male,4275,2023
BB06533,Personal Care,42333,90,3809970,1257290.1,33,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 1,8,36-45,Male,7111,2023
BB06534,Personal Care,48352,233,11266016,2253203.2,20,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 2,14,46+,Female,3679,2020
BB06535,Electronics,37126,98,3638348,1055120.92,29,Convenience Store,Medium,North,Delhi,New Delhi,Tier 2,2,18-25,Male,6915,2023
BB06536,Home & Kitchen,48822,145,7079190,1203462.3,17,Convenience Store,Medium,West,Maharashtra,Pune,Tier 1,8,18-25,Male,6233,2022
BB06537,Home & Kitchen,22115,475,10504625,1575693.75,15,Supermarket,Large,West,Maharashtra,Pune,Tier 1,5,46+,Female,2786,2022
BB06538,Clothing,48086,211,10146146,1521921.9,15,Convenience Store,Small,West,Maharashtra,Mumbai,Tier 2,1,26-35,Female,1124,2024
BB06539,Grocery,35391,298,10546518,3163955.4,30,Supermarket,Medium,North,Uttar Pradesh,Noida,Tier 3,12,18-25,Male,3605,2022
BB06540,Personal Care,48850,189,9232650,1569550.5,17,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 2,4,18-25,Female,7171,2020
BB06541,Personal Care,32933,400,13173200,3029836.0,23,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 1,6,18-25,Male,5574,2024
BB06542,Electronics,4038,340,1372920,384417.6,28,Convenience Store,Medium,North,Uttar Pradesh,Lucknow,Tier 2,9,26-35,Male,6522,2023
BB06543,Electronics,35274,352,12416448,3352440.96,27,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 1,10,46+,Female,2003,2022
BB06544,Electronics,35729,83,2965507,948962.24,32,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 3,8,26-35,Male,5495,2022
BB06545,Electronics,14821,154,2282434,798851.9,35,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 2,14,46+,Male,5656,2023
BB06546,Home & Kitchen,36097,177,6389169,1916750.7,30,Supermarket,Small,West,Maharashtra,Pune,Tier 2,6,26-35,Female,3960,2023
BB06547,Clothing,3706,318,1178508,341767.32,29,Convenience Store,Small,West,Maharashtra,Mumbai,Tier 1,13,36-45,Male,3811,2022
BB06548,Electronics,26986,15,404790,76910.1,19,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 3,3,36-45,Female,5577,2022
BB06549,Electronics,6654,421,2801334,476226.78,17,Supermarket,Small,East,West Bengal,Kolkata,Tier 3,7,26-35,Female,2663,2021
BB06550,Personal Care,40382,340,13729880,4118964.0,30,Convenience Store,Medium,North,Uttar Pradesh,Lucknow,Tier 2,15,18-25,Female,4362,2021
BB06551,Home & Kitchen,4060,457,1855420,371084.0,20,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 3,15,26-35,Male,2073,2023
BB06552,Electronics,26569,249,6615681,1852390.68,28,Convenience Store,Large,North,Delhi,New Delhi,Tier 2,11,18-25,Male,4001,2024
BB06553,Personal Care,17561,433,7603913,1444743.47,19,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 1,15,26-35,Female,3798,2020
BB06554,Grocery,16891,38,641858,154045.92,24,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,11,36-45,Female,4548,2022
BB06555,Home & Kitchen,44773,406,18177838,3635567.6,20,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 1,12,26-35,Female,5944,2020
BB06556,Electronics,473,230,108790,16318.5,15,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 2,5,26-35,Male,6281,2021
BB06557,Personal Care,22636,45,1018620,234282.6,23,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 1,9,18-25,Female,5813,2023
BB06558,Clothing,25660,119,3053540,1007668.2,33,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,13,26-35,Female,7489,2024
BB06559,Personal Care,44753,309,13828677,2627448.63,19,Convenience Store,Small,North,Uttar Pradesh,Noida,Tier 1,6,18-25,Male,1548,2021
BB06560,Grocery,43109,76,3276284,655256.8,20,Supermarket,Large,South,Karnataka,Bangalore,Tier 2,14,36-45,Female,1793,2021
BB06561,Grocery,24561,161,3954321,632691.36,16,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 2,4,46+,Male,7197,2022
BB06562,Clothing,46830,48,2247840,337176.0,15,Supermarket,Small,South,Karnataka,Bangalore,Tier 1,10,18-25,Female,3608,2021
BB06563,Grocery,23256,492,11441952,3775844.16,33,Convenience Store,Large,East,West Bengal,Kolkata,Tier 3,9,18-25,Female,1062,2022
BB06564,Grocery,4191,411,1722501,413400.24,24,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 3,14,18-25,Female,3643,2023
BB06565,Grocery,15063,133,2003379,480810.96,24,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 3,7,18-25,Female,4551,2020
BB06566,Grocery,40225,244,9814900,2650023.0,27,Convenience Store,Large,North,Uttar Pradesh,Lucknow,Tier 2,15,26-35,Female,2892,2023
BB06567,Grocery,41619,214,8906466,1335969.9,15,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 1,15,46+,Female,815,2020
BB06568,Grocery,39541,338,13364858,3608511.66,27,Convenience Store,Medium,North,Uttar Pradesh,Lucknow,Tier 2,6,36-45,Female,1846,2024
BB06569,Home & Kitchen,1105,372,411060,90433.2,22,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 2,10,36-45,Female,4722,2023
BB06570,Clothing,10111,186,1880646,357322.74,19,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 2,10,18-25,Male,3465,2022
BB06571,Personal Care,38486,41,1577926,378702.24,24,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,2,26-35,Male,6857,2023
BB06572,Clothing,985,127,125095,40030.4,32,Supermarket,Large,South,Karnataka,Bangalore,Tier 3,10,26-35,Male,3808,2023
BB06573,Home & Kitchen,2700,377,1017900,254475.0,25,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,11,26-35,Female,7880,2023
BB06574,Clothing,30294,347,10512018,1576802.7,15,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 3,3,36-45,Female,901,2022
BB06575,Grocery,49204,5,246020,39363.2,16,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 1,11,18-25,Male,6272,2023
BB06576,Electronics,38946,148,5764008,1037521.44,18,Supermarket,Large,North,Uttar Pradesh,Lucknow,Tier 3,7,18-25,Female,1879,2022
BB06577,Personal Care,1537,95,146015,48184.95,33,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 1,4,36-45,Male,1315,2021
BB06578,Clothing,6229,152,946808,198829.68,21,Supermarket,Large,North,Uttar Pradesh,Noida,Tier 2,15,26-35,Female,6391,2020
BB06579,Clothing,25787,37,954119,276694.51,29,Supermarket,Small,East,West Bengal,Kolkata,Tier 2,11,36-45,Male,6426,2024
BB06580,Electronics,14541,473,6877893,1857031.11,27,Supermarket,Small,South,Karnataka,Bangalore,Tier 3,6,18-25,Male,1405,2023
BB06581,Home & Kitchen,34842,366,12752172,3315564.72,26,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 1,6,26-35,Female,2090,2023
BB06582,Grocery,28492,185,5271020,1475885.6,28,Convenience Store,Large,North,Uttar Pradesh,Noida,Tier 3,10,36-45,Female,3573,2022
BB06583,Grocery,20825,163,3394475,780729.25,23,Supermarket,Small,South,Karnataka,Bangalore,Tier 2,9,26-35,Female,2634,2021
BB06584,Electronics,41961,206,8643966,2333870.82,27,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 1,9,18-25,Male,1489,2023
BB06585,Electronics,48959,271,13267889,2388220.02,18,Supermarket,Large,North,Delhi,New Delhi,Tier 1,2,36-45,Male,2940,2021
