Item_ID,Item_Category,Item_Price,Units_Sold,Total_Sales,Profit,Outlet_Type,Outlet_Size,Region,State,City,City_Tier,Store_Age,Customer_Age_Group,Year
BB04293,Clothing,3179,94,298826,44823.9,Hypermarket,Large,North,Delhi,New Delhi,Tier 3,11,18-25,2020
BB04294,Personal Care,3838,54,207252,41450.4,Supermarket,Medium,West,Maharashtra,Nagpur,Tier 3,12,18-25,2024
BB04295,Clothing,4711,81,381591,57238.65,Convenience Store,Small,East,Odisha,Cuttack,Tier 3,8,26-35,2020
BB04296,Personal Care,4189,36,150804,30160.8,Convenience Store,Medium,South,Karnataka,Mysuru,Tier 3,13,26-35,2020
BB04297,Electronics,3009,44,132396,23831.28,Convenience Store,Medium,East,Odisha,Cuttack,Tier 3,11,36-45,2020
BB04298,Electronics,1403,120,168360,30304.8,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,8,36-45,2024
BB04299,Grocery,1367,79,107993,8639.44,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,2,18-25,2023
BB04300,Clothing,2409,62,149358,22403.7,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 1,5,18-25,2021
BB04301,Clothing,4570,83,379310,56896.5,Supermarket,Large,South,Telangana,Hyderabad,Tier 1,1,36-45,2024
BB04302,Grocery,4623,77,355971,28477.68,Convenience Store,Small,North,Punjab,Ludhiana,Tier 3,8,18-25,2023
BB04303,Grocery,134,50,6700,536.0,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 3,13,26-35,2023
BB04304,Clothing,2451,16,39216,5882.4,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,10,18-25,2023
BB04305,Personal Care,4032,119,479808,95961.6,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 1,11,36-45,2020
BB04306,Clothing,205,63,12915,1937.25,Supermarket,Large,East,Odisha,Cuttack,Tier 3,1,46+,2022
BB04307,Personal Care,2778,118,327804,65560.8,Convenience Store,Medium,West,Gujarat,Surat,Tier 2,5,26-35,2024
BB04308,Personal Care,1365,81,110565,22113.0,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,9,26-35,2023
BB04309,Grocery,2831,80,226480,18118.4,Supermarket,Small,East,West Bengal,Durgapur,Tier 3,8,26-35,2024
BB04310,Electronics,470,54,25380,4568.4,Convenience Store,Small,West,Maharashtra,Mumbai,Tier 1,3,26-35,2020
BB04311,Electronics,2272,94,213568,38442.24,Hypermarket,Medium,North,Haryana,Faridabad,Tier 3,9,36-45,2020
BB04312,Clothing,1910,99,189090,28363.5,Convenience Store,Large,East,West Bengal,Durgapur,Tier 3,9,46+,2021
BB04313,Grocery,3739,9,33651,2692.08,Hypermarket,Medium,West,Gujarat,Surat,Tier 2,13,26-35,2020
BB04314,Home & Kitchen,3020,44,132880,15945.6,Hypermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,9,46+,2022
BB04315,Clothing,4173,95,396435,59465.25,Convenience Store,Small,South,Karnataka,Mysuru,Tier 3,14,46+,2024
BB04316,Clothing,4923,57,280611,42091.65,Convenience Store,Medium,South,Tamil Nadu,Coimbatore,Tier 2,14,26-35,2022
BB04317,Home & Kitchen,4862,84,408408,49008.96,Supermarket,Small,East,West Bengal,Durgapur,Tier 3,15,26-35,2022
BB04318,Clothing,814,15,12210,1831.5,Hypermarket,Medium,East,West Bengal,Kolkata,Tier 1,5,26-35,2024
BB04319,Electronics,2298,103,236694,42604.92,Supermarket,Medium,South,Karnataka,Mysuru,Tier 3,1,26-35,2023
BB04320,Personal Care,744,92,68448,13689.6,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 1,6,26-35,2021
BB04321,Personal Care,2703,55,148665,29733.0,Supermarket,Medium,North,Haryana,Gurgaon,Tier 3,5,26-35,2021
BB04322,Personal Care,4363,104,453752,90750.4,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 3,12,18-25,2021
BB04323,Personal Care,4260,8,34080,6816.0,Supermarket,Large,North,Haryana,Faridabad,Tier 3,15,46+,2022
BB04324,Electronics,2437,4,9748,1754.64,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,13,46+,2022
BB04325,Grocery,3112,69,214728,17178.24,Supermarket,Large,North,Delhi,New Delhi,Tier 3,4,26-35,2024
BB04326,Electronics,2369,63,149247,26864.46,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,10,46+,2021
BB04327,Grocery,4484,117,524628,41970.24,Convenience Store,Large,West,Gujarat,Surat,Tier 2,2,26-35,2024
BB04328,Clothing,4379,48,210192,31528.8,Hypermarket,Small,North,Punjab,Ludhiana,Tier 3,4,36-45,2022
BB04329,Electronics,4627,40,185080,33314.4,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 3,5,36-45,2023
BB04330,Electronics,2788,47,131036,23586.48,Convenience Store,Large,West,Gujarat,Surat,Tier 2,10,46+,2022
BB04331,Grocery,1194,60,71640,5731.2,Convenience Store,Small,West,Gujarat,Surat,Tier 2,10,18-25,2023
BB04332,Clothing,755,93,70215,10532.25,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,6,36-45,2024
BB04333,Personal Care,3911,2,7822,1564.4,Hypermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,11,26-35,2021
BB04334,Personal Care,3264,24,78336,15667.2,Hypermarket,Large,West,Gujarat,Surat,Tier 2,14,36-45,2021
BB04335,Electronics,3647,2,7294,1312.92,Convenience Store,Medium,South,Karnataka,Mysuru,Tier 3,14,36-45,2022
BB04336,Electronics,2622,61,159942,28789.56,Hypermarket,Medium,South,Tamil Nadu,Coimbatore,Tier 2,7,36-45,2024
BB04337,Grocery,142,25,3550,284.0,Hypermarket,Small,North,Punjab,Ludhiana,Tier 3,7,26-35,2023
BB04338,Electronics,1947,25,48675,8761.5,Hypermarket,Small,North,Delhi,New Delhi,Tier 3,1,36-45,2023
BB04339,Grocery,3162,13,41106,3288.48,Convenience Store,Large,North,Haryana,Gurgaon,Tier 3,7,36-45,2024
BB04340,Home & Kitchen,773,57,44061,5287.32,Hypermarket,Large,North,Delhi,New Delhi,Tier 3,15,18-25,2023
BB04341,Electronics,102,7,714,128.52,Hypermarket,Medium,North,Punjab,Ludhiana,Tier 3,14,26-35,2023
BB04342,Electronics,2194,100,219400,39492.0,Hypermarket,Large,West,Gujarat,Ahmedabad,Tier 2,3,26-35,2023
BB04343,Personal Care,3567,92,328164,65632.8,Hypermarket,Large,East,Odisha,Cuttack,Tier 3,5,18-25,2021
BB04344,Personal Care,1749,78,136422,27284.4,Hypermarket,Large,East,Odisha,Bhubaneswar,Tier 3,12,46+,2024
BB04345,Home & Kitchen,492,59,29028,3483.36,Hypermarket,Small,South,Karnataka,Bengaluru,Tier 1,7,46+,2021
BB04346,Electronics,507,100,50700,9126.0,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,6,46+,2022
BB04347,Clothing,4770,38,181260,27189.0,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,2,36-45,2021
BB04348,Grocery,747,63,47061,3764.88,Hypermarket,Large,East,West Bengal,Durgapur,Tier 3,1,26-35,2024
BB04349,Clothing,3105,28,86940,13041.0,Convenience Store,Small,North,Punjab,Ludhiana,Tier 3,14,18-25,2022
BB04350,Electronics,2558,21,53718,9669.24,Convenience Store,Medium,East,Odisha,Cuttack,Tier 3,10,26-35,2020
BB04351,Electronics,2308,43,99244,17863.92,Hypermarket,Small,West,Maharashtra,Pune,Tier 2,2,26-35,2024
BB04352,Home & Kitchen,4316,37,159692,19163.04,Hypermarket,Large,East,Odisha,Cuttack,Tier 3,9,46+,2024
BB04353,Personal Care,3231,108,348948,69789.6,Supermarket,Small,West,Maharashtra,Nagpur,Tier 3,15,26-35,2021
BB04354,Personal Care,1038,55,57090,11418.0,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,6,46+,2022
BB04355,Home & Kitchen,557,71,39547,4745.64,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,6,46+,2021
BB04356,Personal Care,474,1,474,94.8,Supermarket,Medium,West,Maharashtra,Mumbai,Tier 1,3,26-35,2024
BB04357,Electronics,3653,98,357994,64438.92,Hypermarket,Large,East,West Bengal,Durgapur,Tier 3,8,36-45,2021
BB04358,Clothing,1870,54,100980,15147.0,Supermarket,Small,North,Haryana,Gurgaon,Tier 3,13,18-25,2021
BB04359,Home & Kitchen,3931,87,341997,41039.64,Convenience Store,Medium,South,Karnataka,Bengaluru,Tier 1,10,36-45,2020
BB04360,Clothing,3212,28,89936,13490.4,Hypermarket,Large,North,Haryana,Gurgaon,Tier 3,9,46+,2021
BB04361,Electronics,1936,115,222640,40075.2,Supermarket,Small,West,Maharashtra,Nagpur,Tier 3,3,26-35,2023
BB04362,Clothing,769,61,46909,7036.35,Convenience Store,Large,South,Tamil Nadu,Coimbatore,Tier 2,2,26-35,2024
BB04363,Electronics,3847,21,80787,14541.66,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,8,46+,2021
BB04364,Grocery,1972,16,31552,2524.16,Supermarket,Large,West,Gujarat,Surat,Tier 2,6,46+,2023
BB04365,Clothing,2257,24,54168,8125.2,Convenience Store,Medium,North,Haryana,Faridabad,Tier 3,15,46+,2024
BB04366,Personal Care,4726,117,552942,110588.4,Supermarket,Medium,East,Odisha,Cuttack,Tier 3,10,18-25,2021
BB04367,Grocery,915,21,19215,1537.2,Supermarket,Medium,North,Haryana,Faridabad,Tier 3,15,18-25,2024
BB04368,Electronics,528,78,41184,7413.12,Hypermarket,Small,West,Gujarat,Ahmedabad,Tier 2,3,18-25,2022
BB04369,Personal Care,4666,63,293958,58791.6,Convenience Store,Small,South,Karnataka,Mysuru,Tier 3,2,36-45,2021
BB04370,Personal Care,3423,17,58191,11638.2,Supermarket,Large,North,Haryana,Gurgaon,Tier 3,8,36-45,2022
BB04371,Electronics,1708,22,37576,6763.68,Convenience Store,Small,East,West Bengal,Durgapur,Tier 3,9,18-25,2023
BB04372,Electronics,1628,105,170940,30769.2,Hypermarket,Medium,West,Gujarat,Surat,Tier 2,11,26-35,2022
BB04373,Clothing,401,78,31278,4691.7,Convenience Store,Small,South,Telangana,Hyderabad,Tier 1,9,46+,2023
BB04374,Clothing,466,7,3262,489.3,Convenience Store,Small,East,Odisha,Cuttack,Tier 3,11,26-35,2020
BB04375,Personal Care,4878,29,141462,28292.4,Supermarket,Small,South,Karnataka,Mysuru,Tier 3,5,36-45,2024
BB04376,Home & Kitchen,4426,4,17704,2124.48,Supermarket,Large,South,Telangana,Hyderabad,Tier 1,11,18-25,2023
BB04377,Clothing,3074,79,242846,36426.9,Hypermarket,Small,East,West Bengal,Durgapur,Tier 3,3,18-25,2020
BB04378,Grocery,1743,42,73206,5856.48,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,10,46+,2021
BB04379,Electronics,884,22,19448,3500.64,Supermarket,Medium,West,Gujarat,Surat,Tier 2,7,46+,2024
BB04380,Grocery,1247,98,122206,9776.48,Hypermarket,Small,East,Odisha,Bhubaneswar,Tier 3,15,36-45,2024
BB04381,Electronics,2966,94,278804,50184.72,Convenience Store,Large,South,Karnataka,Bengaluru,Tier 1,14,36-45,2022
BB04382,Home & Kitchen,777,62,48174,5780.88,Hypermarket,Large,North,Punjab,Ludhiana,Tier 3,7,36-45,2020
BB04383,Electronics,4181,39,163059,29350.62,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,7,46+,2023
BB04384,Electronics,2575,5,12875,2317.5,Supermarket,Large,North,Punjab,Ludhiana,Tier 3,14,36-45,2023
BB04385,Personal Care,754,36,27144,5428.8,Hypermarket,Small,East,West Bengal,Durgapur,Tier 3,12,36-45,2021
BB04386,Electronics,3124,5,15620,2811.6,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,15,46+,2020
BB04387,Clothing,373,22,8206,1230.9,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 2,15,26-35,2022
BB04388,Electronics,4987,117,583479,105026.22,Hypermarket,Medium,East,West Bengal,Kolkata,Tier 1,14,36-45,2024
BB04389,Electronics,3657,77,281589,50686.02,Supermarket,Medium,East,West Bengal,Kolkata,Tier 1,3,26-35,2024
BB04390,Clothing,2983,41,122303,18345.45,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,9,36-45,2024
BB04391,Electronics,978,5,4890,880.2,Hypermarket,Small,South,Karnataka,Bengaluru,Tier 1,14,36-45,2023
BB04392,Grocery,2006,21,42126,3370.08,Convenience Store,Large,East,Odisha,Cuttack,Tier 3,7,26-35,2023
BB04393,Home & Kitchen,4351,62,269762,32371.44,Hypermarket,Small,West,Maharashtra,Nagpur,Tier 3,7,36-45,2024
BB04394,Home & Kitchen,2296,45,103320,12398.4,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 3,13,46+,2024
BB04395,Grocery,3501,87,304587,24366.96,Hypermarket,Medium,North,Haryana,Gurgaon,Tier 3,7,36-45,2022
BB04396,Personal Care,3338,84,280392,56078.4,Supermarket,Large,West,Maharashtra,Mumbai,Tier 1,13,18-25,2023
BB04397,Electronics,133,21,2793,502.74,Supermarket,Large,South,Karnataka,Bengaluru,Tier 1,7,46+,2024
BB04398,Electronics,4994,84,419496,75509.28,Supermarket,Large,North,Punjab,Ludhiana,Tier 3,8,18-25,2023
BB04399,Grocery,2669,98,261562,20924.96,Hypermarket,Small,East,West Bengal,Durgapur,Tier 3,9,36-45,2021
BB04400,Home & Kitchen,1403,1,1403,168.36,Hypermarket,Large,East,West Bengal,Durgapur,Tier 3,7,46+,2020
BB04401,Personal Care,1720,20,34400,6880.0,Convenience Store,Small,North,Haryana,Faridabad,Tier 3,1,26-35,2022
BB04402,Grocery,1659,11,18249,1459.92,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,15,26-35,2023
BB04403,Grocery,4124,91,375284,30022.72,Supermarket,Large,North,Haryana,Faridabad,Tier 3,2,36-45,2021
BB04404,Clothing,3815,1,3815,572.25,Supermarket,Large,East,West Bengal,Durgapur,Tier 3,2,26-35,2020
BB04405,Personal Care,1026,65,66690,13338.0,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,7,18-25,2020
BB04406,Home & Kitchen,3078,90,277020,33242.4,Convenience Store,Medium,North,Punjab,Amritsar,Tier 3,14,36-45,2024
BB04407,Clothing,3484,5,17420,2613.0,Hypermarket,Large,East,West Bengal,Durgapur,Tier 3,8,46+,2024
BB04408,Personal Care,3789,24,90936,18187.2,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 2,1,46+,2020
BB04409,Personal Care,2101,99,207999,41599.8,Hypermarket,Medium,South,Tamil Nadu,Coimbatore,Tier 2,8,18-25,2024
BB04410,Personal Care,3597,47,169059,33811.8,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,2,46+,2023
BB04411,Electronics,2596,24,62304,11214.72,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 1,8,36-45,2021
BB04412,Clothing,4318,29,125222,18783.3,Convenience Store,Small,North,Punjab,Amritsar,Tier 3,3,26-35,2020
BB04413,Electronics,2920,109,318280,57290.4,Hypermarket,Small,West,Gujarat,Ahmedabad,Tier 2,12,18-25,2022
BB04414,Home & Kitchen,3450,30,103500,12420.0,Supermarket,Medium,South,Telangana,Hyderabad,Tier 1,3,26-35,2023
BB04415,Personal Care,1313,52,68276,13655.2,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,11,18-25,2021
BB04416,Electronics,2629,106,278674,50161.32,Convenience Store,Large,North,Punjab,Amritsar,Tier 3,14,26-35,2020
BB04417,Grocery,3455,71,245305,19624.4,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,13,18-25,2023
BB04418,Home & Kitchen,5000,33,165000,19800.0,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 3,1,36-45,2021
BB04419,Clothing,957,71,67947,10192.05,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,15,26-35,2024
BB04420,Electronics,305,114,34770,6258.6,Supermarket,Medium,North,Haryana,Faridabad,Tier 3,5,36-45,2024
BB04421,Home & Kitchen,2944,3,8832,1059.84,Hypermarket,Medium,West,Gujarat,Surat,Tier 2,8,36-45,2024
BB04422,Grocery,4510,65,293150,23452.0,Supermarket,Medium,North,Punjab,Ludhiana,Tier 3,10,18-25,2023
BB04423,Clothing,3769,22,82918,12437.7,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 2,9,18-25,2023
BB04424,Grocery,2514,75,188550,15084.0,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,15,26-35,2022
BB04425,Personal Care,4818,91,438438,87687.6,Supermarket,Large,South,Karnataka,Mysuru,Tier 3,5,36-45,2024
BB04426,Personal Care,3740,54,201960,40392.0,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 3,5,36-45,2024
BB04427,Home & Kitchen,2902,1,2902,348.24,Hypermarket,Small,South,Tamil Nadu,Coimbatore,Tier 2,12,18-25,2022
BB04428,Electronics,3718,89,330902,59562.36,Convenience Store,Small,North,Haryana,Faridabad,Tier 3,15,18-25,2021
BB04429,Home & Kitchen,3162,6,18972,2276.64,Supermarket,Small,North,Delhi,New Delhi,Tier 3,15,18-25,2022
BB04430,Grocery,1385,46,63710,5096.8,Convenience Store,Small,North,Haryana,Gurgaon,Tier 3,14,26-35,2023
BB04431,Clothing,1431,113,161703,24255.45,Supermarket,Large,North,Haryana,Faridabad,Tier 3,4,46+,2022
BB04432,Home & Kitchen,1913,103,197039,23644.68,Convenience Store,Large,South,Karnataka,Mysuru,Tier 3,10,46+,2020
BB04433,Personal Care,1382,25,34550,6910.0,Convenience Store,Large,North,Punjab,Ludhiana,Tier 3,7,36-45,2022
BB04434,Electronics,944,112,105728,19031.04,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 2,13,36-45,2024
BB04435,Home & Kitchen,4385,27,118395,14207.4,Convenience Store,Small,East,Odisha,Cuttack,Tier 3,3,36-45,2020
BB04436,Personal Care,4778,3,14334,2866.8,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,4,36-45,2020
BB04437,Electronics,2694,45,121230,21821.4,Hypermarket,Large,West,Gujarat,Surat,Tier 2,4,36-45,2022
BB04438,Clothing,3684,12,44208,6631.2,Hypermarket,Medium,West,Maharashtra,Mumbai,Tier 1,9,26-35,2024
BB04439,Grocery,1618,94,152092,12167.36,Hypermarket,Small,South,Karnataka,Bengaluru,Tier 1,15,18-25,2021
BB04440,Electronics,1714,10,17140,3085.2,Supermarket,Large,South,Karnataka,Bengaluru,Tier 1,15,26-35,2022
BB04441,Clothing,3518,112,394016,59102.4,Hypermarket,Medium,East,West Bengal,Durgapur,Tier 3,6,26-35,2023
BB04442,Clothing,3315,75,248625,37293.75,Supermarket,Large,East,Odisha,Cuttack,Tier 3,15,26-35,2020
BB04443,Clothing,456,6,2736,410.4,Hypermarket,Large,East,West Bengal,Kolkata,Tier 1,6,46+,2020
BB04444,Clothing,4227,113,477651,71647.65,Convenience Store,Large,South,Karnataka,Mysuru,Tier 3,2,26-35,2024
BB04445,Clothing,2673,19,50787,7618.05,Convenience Store,Small,West,Maharashtra,Mumbai,Tier 1,15,36-45,2023
BB04446,Grocery,733,85,62305,4984.4,Supermarket,Medium,West,Gujarat,Surat,Tier 2,6,46+,2020
BB04447,Electronics,4774,57,272118,48981.24,Hypermarket,Small,South,Karnataka,Mysuru,Tier 3,5,26-35,2024
BB04448,Personal Care,1204,91,109564,21912.8,Convenience Store,Large,South,Karnataka,Mysuru,Tier 3,1,36-45,2023
BB04449,Personal Care,3478,107,372146,74429.2,Hypermarket,Small,West,Maharashtra,Pune,Tier 2,3,36-45,2022
BB04450,Personal Care,4013,89,357157,71431.4,Convenience Store,Large,East,Odisha,Cuttack,Tier 3,2,18-25,2020
BB04451,Clothing,3895,77,299915,44987.25,Convenience Store,Large,West,Maharashtra,Pune,Tier 2,6,36-45,2022
BB04452,Grocery,4022,97,390134,31210.72,Convenience Store,Large,East,West Bengal,Durgapur,Tier 3,1,18-25,2022
BB04453,Grocery,4895,41,200695,16055.6,Convenience Store,Large,East,West Bengal,Durgapur,Tier 3,15,46+,2020
BB04454,Electronics,3162,54,170748,30734.64,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,5,36-45,2024
BB04455,Personal Care,3662,82,300284,60056.8,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,9,46+,2023
BB04456,Personal Care,2332,101,235532,47106.4,Hypermarket,Small,North,Haryana,Gurgaon,Tier 3,2,18-25,2020
BB04457,Grocery,1029,87,89523,7161.84,Supermarket,Large,North,Delhi,New Delhi,Tier 3,3,18-25,2021
BB04458,Grocery,3284,30,98520,7881.6,Convenience Store,Small,West,Maharashtra,Nagpur,Tier 3,1,18-25,2023
BB04459,Personal Care,268,83,22244,4448.8,Convenience Store,Large,North,Haryana,Faridabad,Tier 3,12,46+,2023
BB04460,Grocery,2231,23,51313,4105.04,Convenience Store,Small,South,Telangana,Hyderabad,Tier 1,12,36-45,2021
BB04461,Home & Kitchen,3315,21,69615,8353.8,Hypermarket,Large,East,West Bengal,Durgapur,Tier 3,12,36-45,2020
BB04462,Home & Kitchen,1065,59,62835,7540.2,Convenience Store,Small,North,Haryana,Gurgaon,Tier 3,8,36-45,2021
BB04463,Clothing,540,27,14580,2187.0,Supermarket,Small,West,Maharashtra,Pune,Tier 2,8,18-25,2023
BB04464,Home & Kitchen,3134,90,282060,33847.2,Convenience Store,Medium,South,Telangana,Hyderabad,Tier 1,2,18-25,2021
BB04465,Personal Care,2997,118,353646,70729.2,Supermarket,Medium,North,Punjab,Amritsar,Tier 3,3,18-25,2020
BB04466,Clothing,3621,63,228123,34218.45,Supermarket,Small,North,Delhi,New Delhi,Tier 3,11,36-45,2022
BB04467,Home & Kitchen,3059,109,333431,40011.72,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,4,46+,2023
BB04468,Clothing,1595,120,191400,28710.0,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,14,36-45,2020
BB04469,Grocery,373,100,37300,2984.0,Hypermarket,Small,North,Haryana,Gurgaon,Tier 3,5,46+,2023
BB04470,Clothing,4682,117,547794,82169.1,Hypermarket,Large,West,Maharashtra,Mumbai,Tier 1,14,26-35,2022
BB04471,Home & Kitchen,260,110,28600,3432.0,Convenience Store,Small,North,Punjab,Amritsar,Tier 3,11,18-25,2021
BB04472,Home & Kitchen,1707,60,102420,12290.4,Supermarket,Medium,South,Karnataka,Mysuru,Tier 3,9,18-25,2022
BB04473,Personal Care,941,46,43286,8657.2,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,9,26-35,2021
BB04474,Clothing,1792,34,60928,9139.2,Hypermarket,Large,West,Gujarat,Ahmedabad,Tier 2,6,36-45,2020
BB04475,Electronics,2476,105,259980,46796.4,Convenience Store,Large,East,West Bengal,Durgapur,Tier 3,3,46+,2022
BB04476,Grocery,2393,110,263230,21058.4,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 1,7,26-35,2021
BB04477,Clothing,4769,19,90611,13591.65,Supermarket,Large,South,Telangana,Hyderabad,Tier 1,2,36-45,2024
BB04478,Personal Care,1370,85,116450,23290.0,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,12,36-45,2022
BB04479,Personal Care,4172,50,208600,41720.0,Convenience Store,Small,South,Karnataka,Bengaluru,Tier 1,5,18-25,2022
BB04480,Electronics,830,54,44820,8067.6,Hypermarket,Large,East,West Bengal,Kolkata,Tier 1,14,46+,2020
BB04481,Grocery,1533,53,81249,6499.92,Supermarket,Medium,East,West Bengal,Durgapur,Tier 3,1,36-45,2021
BB04482,Grocery,1696,78,132288,10583.04,Supermarket,Small,East,Odisha,Cuttack,Tier 3,4,46+,2023
BB04483,Grocery,1709,81,138429,11074.32,Supermarket,Small,South,Karnataka,Mysuru,Tier 3,7,18-25,2022
BB04484,Electronics,1473,80,117840,21211.2,Supermarket,Medium,East,West Bengal,Kolkata,Tier 1,5,18-25,2021
BB04485,Personal Care,3260,22,71720,14344.0,Hypermarket,Medium,West,Maharashtra,Nagpur,Tier 3,8,36-45,2022
BB04486,Electronics,2076,49,101724,18310.32,Hypermarket,Medium,South,Karnataka,Bengaluru,Tier 1,2,36-45,2021
BB04487,Personal Care,3301,1,3301,660.2,Supermarket,Medium,North,Punjab,Amritsar,Tier 3,6,18-25,2020
BB04488,Home & Kitchen,2311,100,231100,27732.0,Supermarket,Small,North,Delhi,New Delhi,Tier 3,8,18-25,2023
BB04489,Grocery,3626,2,7252,580.16,Hypermarket,Small,North,Punjab,Amritsar,Tier 3,6,18-25,2021
BB04490,Grocery,4546,76,345496,27639.68,Hypermarket,Medium,East,West Bengal,Durgapur,Tier 3,8,26-35,2021
BB04491,Grocery,67,39,2613,209.04,Hypermarket,Small,East,Odisha,Bhubaneswar,Tier 3,4,18-25,2023
BB04492,Personal Care,3745,84,314580,62916.0,Supermarket,Large,East,Odisha,Cuttack,Tier 3,13,26-35,2023
BB04493,Personal Care,3056,65,198640,39728.0,Hypermarket,Large,North,Haryana,Faridabad,Tier 3,3,18-25,2024
BB04494,Personal Care,1028,6,6168,1233.6,Hypermarket,Large,South,Karnataka,Bengaluru,Tier 1,3,46+,2022
BB04495,Home & Kitchen,2362,110,259820,31178.4,Hypermarket,Medium,North,Haryana,Gurgaon,Tier 3,5,18-25,2020
BB04496,Electronics,2838,112,317856,57214.08,Supermarket,Small,South,Karnataka,Bengaluru,Tier 1,2,36-45,2024
BB04497,Grocery,2456,114,279984,22398.72,Supermarket,Small,East,West Bengal,Durgapur,Tier 3,12,18-25,2023
